0.046793822	0.016712153	-0.030096037	-0.007543034	0.010219835	0.020623555	-0.060972977	-0.044457354	-0.09280288	-0.022697955	0.030314166	-0.030877208	-0.0025062033	-0.030479465	-0.014153447	-0.068240486
-0.0037724185	-0.025453307	-0.04028259	-0.0034544957	-0.040372778	0.002156013	-0.030024754	0.0018689393	-0.02815766	-0.0006741307	0.048701577	-0.033309806	0.02220505	-0.033455413	0.02987024	-0.07887888
0.100338146	0.028770918	0.0002821617	-0.0562632	0.012748969	-0.036595352	-0.051425733	-0.050984986	-0.03275074	0.013544999	0.108099736	-0.08395226	-0.13275264	-0.017789818	0.056348506	-0.015868492
0.097490534	0.04425661	0.007077759	0.04460956	-0.044593953	0.06281374	-0.022442779	-0.022463517	0.011791865	-0.005442966	0.034281608	-0.07473334	-0.05635657	0.00955237	-0.010801269	-0.054107193
0.041081373	-0.0034782721	0.02960859	-0.07955653	-0.028990217	-0.007646289	-0.040040955	-0.020087022	-0.054512355	-0.028526956	0.005039238	-0.087475725	-0.008632545	0.02934698	-0.013293946	-0.08686517
0.05755389	-0.006238258	0.04254679	0.028053438	-0.02014172	0.055318426	-0.05527359	-0.010572528	-0.037754845	-0.0032945867	0.0044069793	-0.038260836	0.013823498	0.025921045	-0.00848265	-0.00018864902
0.122204214	-0.0738245	-0.09478965	0.017428719	-0.09077577	0.052359845	-0.017779533	-0.021407025	-0.052710876	-0.034177504	0.039398283	-0.07421304	-0.0015883929	-0.051056564	-0.027791243	0.033971086
0.036821127	0.08165543	-0.01579961	-0.02060899	-0.0028978307	-0.043372847	0.00977018	-0.050621	-0.06706603	0.009328469	0.075598516	-0.08095282	0.03243844	-0.026134295	-0.036259603	-0.068333514
0.0746782	0.044844847	-0.058286905	-0.010907848	0.005624168	-0.031091694	-0.050140645	-0.0076795495	-0.060302783	-0.046156615	0.005721632	0.00091453746	-0.038414266	-0.051239636	-0.018742047	-0.009286173
-0.041852996	-0.008523377	-0.06375556	-0.013712821	-0.022490455	0.005134124	-0.07966809	0.042138092	-0.041088678	-0.008604722	0.044509288	-0.063759744	-0.07992723	-0.054324754	-0.023452375	-0.10517164
-0.05281115	-0.035951402	0.0024868385	-0.005338059	-0.016432667	-0.066217475	0.021700494	0.036432143	0.03295195	0.0037751296	0.04191843	-0.026169365	-0.003116758	-0.05577869	-0.07626269	-0.13154496
0.061075144	0.016329309	0.019784141	0.004673799	-0.095639676	0.09132063	0.055007365	-0.053544633	-0.084488794	-0.008631748	-0.011121613	0.045400262	0.025771342	-0.013391577	-0.024266478	-0.1683336
0.054488573	-0.0017394689	-0.010924882	0.048150454	0.036141068	0.0028560776	0.020315288	-0.028969102	0.029940577	0.044515908	-0.03909591	-0.04053819	0.010953686	-0.038004372	0.06781572	0.006142873
0.08133291	0.07198038	-0.005812497	-0.02699624	0.12740238	0.092471056	0.005747414	-0.08513961	-0.08965557	-0.01649033	-0.037960786	0.0039995117	0.11923785	-0.10893898	-0.11183222	-0.009731119
-0.07447157	0.051385045	-0.09775067	-0.031067705	0.024732303	-0.019389194	0.0052432003	0.020104118	0.0015756374	0.065292485	0.04326918	-0.007180402	-0.12387685	-0.04496888	-0.024957245	-0.12415068
-0.014570735	-0.061550647	-0.04507871	-0.030930512	-0.0753929	0.050448764	0.011862486	-0.07360551	-0.087426916	-0.041412167	-0.00854024	0.060605902	0.0217334	0.02765995	0.017893512	-0.10573755
-0.052908756	-0.026888628	-0.03144896	0.024672402	-0.03320006	0.06518451	-0.029487615	0.05510184	-0.15719834	0.04328653	0.015475496	-0.0064023538	-0.024676228	-0.02825269	0.023377646	-0.120845154
0.06978728	-0.015080616	-0.065481886	-0.042294938	0.024202226	0.030244105	0.05297857	0.019871876	-0.03782131	-0.010415467	-0.077041015	0.024585595	-0.017976116	-0.03699675	-0.0905645	-0.0066860155
0.012942774	-0.010312801	0.017564222	0.0107280025	-0.085422374	0.020171622	0.06749589	0.03222811	-0.12488834	0.13156377	-0.08631162	-0.002361238	-0.06102642	-0.04145209	0.114858225	-0.054157976
0.06606362	-0.025079835	-0.008127889	-0.044798993	-0.083336465	0.07523435	-0.02344008	0.055267207	-0.02500349	-0.1463046	0.062632084	0.029915405	-0.076986164	0.027772803	0.019751355	-0.04235408
0.15615651	0.10323266	-0.0014849762	-0.0055506458	-0.052488465	-0.062817596	0.027541451	0.06440097	-0.119080335	-0.065269545	-0.06721634	0.011210417	0.03461961	-0.098512456	-0.013690307	-0.092047565
-0.007915476	0.07179435	-0.052228402	-0.080780834	-0.013699964	0.006263401	-0.014311755	-0.17931548	-0.042560924	-0.053453147	-0.04253126	0.030388908	0.15729403	-0.03691118	0.00086006674	-0.031104922
0.20764478	0.045355022	-0.08622202	-0.11033433	-0.06403449	-0.030642774	-0.013334296	-0.01460863	0.015523828	0.12910402	0.07667992	0.05907543	-0.21698277	-0.036807805	-0.012639593	-0.18929899
0.09514552	-0.024282848	-0.14007168	-0.017265134	0.066544965	-0.017389283	0.025096342	-0.06337681	-0.06832671	-0.011013071	0.04241356	0.006039147	-0.0146991275	0.05471057	-0.18031818	-0.123782516
0.05127278	0.0023785648	0.06786628	-0.010140642	0.035998814	0.01595434	0.018919101	0.034744024	0.05153984	0.08233022	0.13038866	-0.036105614	-0.054241132	0.03219474	-0.07716584	0.048192617
0.00042330127	-0.030433089	-0.06995477	-0.02201209	-0.08822552	0.2005896	0.06948306	-0.11915053	-0.15119801	-0.086936705	0.0065808557	0.03926079	0.004977342	-0.056531243	-0.06793756	0.009294763
-0.027246691	0.00721641	0.048974715	-0.024321483	0.026403809	-0.04703742	-0.1011833	0.057138223	0.016815994	0.119261056	0.013459494	0.040185362	0.017402176	-0.03648476	0.03676419	0.15459663
0.052680355	0.01684359	0.17515554	0.0671943	-0.03962374	0.020092541	-0.14921832	-0.044436652	0.133262	0.08485217	-0.063929796	-0.013022815	0.0868722	0.090875946	-0.064231	-0.018761788
0.13181429	0.00551905	-0.0011799556	-0.09235228	-0.015952474	-0.015789438	-0.04362067	0.006357696	-0.040403835	-0.16036487	-0.117080756	0.11374224	-0.03548687	-0.11692995	0.017761216	0.050275743
-0.030748807	-0.027565511	0.025231214	0.07159224	-0.019200593	-0.04151693	-0.041116007	0.050763067	-0.021714086	-0.03869017	-0.02378686	-0.03926805	0.014682857	0.12583846	0.107253924	0.19266483
-0.0025348281	0.04261012	-0.02159958	0.10294396	-0.045876812	0.028116787	0.11790345	-0.07347124	-0.16884261	-0.0056431335	0.011941324	-0.002890124	-0.0048602084	-0.013312238	0.062551506	0.1895878
-0.09114039	0.09413528	-0.100543655	-0.00065637595	-0.026610812	0.013309518	0.04251552	-0.016485509	-0.003768406	0.025421113	0.09233587	-0.074248925	-0.005771537	0.03036181	-0.16915952	0.101485446
-0.017903518	0.02828429	-0.13887107	-0.022396527	0.021645477	-0.06564798	-0.036183808	-0.041713465	-0.0890643	0.034199167	-0.014103931	0.0069018193	-0.036278617	0.08689667	-0.049938325	-0.07826909
-0.017488105	-0.06105729	0.06071021	-0.026476068	-0.028944544	-0.0680609	-0.010792574	0.0063102636	-0.054701637	-0.04982081	-0.06005714	-0.086556256	0.047159128	0.05309357	-0.06839076	0.057873357
0.08993202	-0.03859024	-0.03899974	-0.04856298	-0.078478806	-0.04587864	-0.023703305	0.09447213	0.04943052	-0.1056334	0.035503894	0.055548374	0.045530308	0.010393763	-0.16349362	0.0032859754
0.0627908	-0.15763994	0.014169327	-0.076355	0.03768849	-0.047634184	0.01245013	0.0338684	-0.08976039	0.018687429	0.06948208	-0.22727503	0.10836608	-0.08678707	-0.053031374	-0.02390374
0.22998174	-0.10540686	-0.11861185	-0.13274992	0.027114136	-0.0035664055	0.117478214	0.03152656	-0.021767424	-0.057741906	0.07374874	0.07422886	0.03957498	0.016342096	0.008028415	-0.039068084
-0.046801437	-0.08788607	0.11126687	-0.012229805	0.11272389	-0.14223172	-0.016300896	-0.10494595	-0.026648832	0.035763785	-0.064879015	0.05006406	0.030245587	-0.07523697	-0.063287154	-0.041048616
0.07218553	-0.06400586	-0.16572689	0.08712387	0.029374305	0.13385919	0.055138607	0.026717057	0.026618714	0.0049030515	0.06750939	-0.12958544	0.014259104	-0.027055487	0.045777675	0.003514787
0.010041713	0.06976024	0.03265762	-0.06884395	-0.04468152	-0.06181243	0.03742722	-0.07253374	-0.094055	-0.011643009	0.10459718	-0.028780842	-0.019539043	0.07079496	0.015695134	-0.11317623
-0.080834806	0.050069068	0.09911635	0.094681114	0.029689934	-0.016562013	0.1595814	-0.10321778	-0.18669854	-0.0855785	-0.050243307	-0.05982477	0.053938605	-0.072300375	0.08242052	0.09691692
-0.04902137	-0.04544098	-0.096703485	-0.0042063347	0.02840698	-0.094851	0.10030629	-0.036169752	-0.11350123	-0.05734992	-0.050988987	-0.09346755	-0.12938666	-0.24517705	-0.00947111	-0.04136758
0.15008305	0.017816212	0.009159273	-0.023369981	0.038860228	-0.0015000419	-0.004190843	-0.05649167	0.16861139	-0.096903436	-0.024501286	-0.018016582	-0.122436605	-0.022191158	0.25047034	0.005980179
-0.0104505755	0.11431124	0.076728515	-0.1505805	0.020059511	-0.0019929104	0.0023595057	0.08441812	-0.06767328	-0.08960681	-0.2144272	-0.08753137	0.032815427	0.044175096	-0.007942646	-0.0073569757
0.11592491	-0.022124968	-0.0023224454	0.23388861	-0.004987317	0.0059000724	-0.005215776	-0.07930029	-0.044545732	0.017048774	-0.030907065	0.032762326	0.05840667	-0.045311656	-0.09181532	0.07979806
0.06424089	0.050351605	-0.078902096	0.08704557	0.02971688	-0.033828247	-0.03792775	-0.025179181	-0.01479713	-0.0031416574	0.15675978	0.095859304	-0.14140043	-0.06542393	0.009161589	-0.12138767
-0.049149647	0.010184241	-0.10216166	0.034026276	0.07204083	0.21052435	-0.09184618	-0.25517577	0.043413848	-0.09973308	0.08405207	-0.020273147	-0.116941534	-0.043880098	-0.03342237	0.14516687
-0.069329515	-0.058888357	0.11990478	0.058266345	-0.07508476	0.045978814	0.15795918	-0.025523514	-0.010428851	-0.017128306	0.021926267	-0.010959571	0.006524577	-0.0030785338	0.020852555	0.069728516
0.041890685	0.059084736	-0.11916711	0.06870566	0.00027930038	-0.022040822	-0.16825719	0.010987851	0.04428168	0.041489076	0.007840863	-0.0051385965	-0.145481	0.008421628	0.09864078	-0.028343141
-0.0531986	0.02605826	-0.032618444	-0.058062922	-0.029215187	0.0038112917	-0.080194056	-0.004486696	0.11571293	-0.0956859	0.060423523	-0.032345887	-0.09901166	-0.13538429	-0.0033931446	0.22705133
-0.10576738	-0.05675608	-0.12008414	-0.027809558	-0.12151954	0.059759878	-0.13911986	0.07062649	-0.03522098	0.06766393	-0.021395586	-0.06844885	0.0481796	-0.16913313	-0.07910101	0.08235798
0.0077770585	-0.013017092	0.012502841	-0.044240687	-0.03516325	-0.03610174	-0.09438978	0.05367105	0.17423409	0.1190467	0.055003542	-0.08633627	-0.018771492	0.06246443	-0.04512577	-0.14978956
0.1412927	-0.057783898	-0.026313826	0.04545328	-0.27470547	0.019832285	-0.1808746	0.22120966	0.07399153	0.060449246	0.12325762	0.15070064	0.059749663	-0.06889439	0.11605437	-0.24003722
0.07112804	-0.08531335	-0.17248303	-0.031885248	-0.13175319	0.10559128	-0.034441706	-0.013257156	-0.14351667	0.0837387	-0.10794956	-0.07041279	0.095554374	0.061646357	-0.028315488	-0.08708998
-0.07662973	0.11751784	0.04618787	0.10569686	0.040561665	0.0050668805	0.18702812	-0.1518598	-0.2325969	-0.08619275	-0.025818665	0.10746361	0.007355818	0.15456174	0.0969483	0.13356405
0.039215285	-0.12710309	0.046799503	0.10610718	-0.124542765	0.12585519	-0.10738087	0.026320346	-0.10776302	-0.099697	0.18257263	-0.059727617	-0.11033055	-0.10855869	0.12121979	-0.078232974
-0.013150102	0.09879031	-0.15387708	-0.21343687	-0.17177936	-0.025665129	-0.015091262	0.037346862	-0.07008535	0.13136208	-0.07760447	-0.1694657	0.057056453	-0.10777788	-0.02471552	0.025902381
-0.10731146	0.08596319	0.061540063	0.0028548413	-0.024662202	0.26217505	0.09825333	-0.20593841	-0.07419456	-0.08023053	-0.09697634	-0.14279361	0.05710309	0.098172784	0.0273044	-0.001923173
0.20966952	0.08071779	-0.038682453	0.122960664	-0.025480835	-0.15992235	0.016655603	0.027300239	-0.17419435	-0.016630433	0.1992774	-0.011150439	-0.039970104	0.021309499	0.18759689	0.20049083
0.02005647	0.07274142	0.030405879	0.12302817	-0.06810719	0.07461181	0.034179695	-0.052183308	-0.08436914	-0.048806906	-0.1961349	-0.2257102	-0.08982618	-0.12849785	-0.1314588	-0.0420677
0.26826888	0.09967655	-0.19152857	-0.082132414	-0.08210596	0.02466466	0.052946787	-0.14820829	-0.13734174	-0.07259408	-0.0139128	-0.04956491	-0.0063808616	-0.21928969	-0.06608479	-0.10512427
-0.089381725	0.12502073	0.029153008	0.09665588	-0.010767864	-0.027847897	-0.0020924702	0.0059684357	-0.2505361	-0.053705577	0.035438497	-0.0013390973	-0.012811489	0.23347598	0.22314008	-0.15527761
0.17089579	-0.016918346	-0.10991802	0.017305616	-0.16397807	0.014247178	0.013760912	0.08184508	-0.16253664	0.05039706	0.07825316	-0.055860583	-0.11281738	0.046549812	0.07849473	-0.116423905
-0.14338267	0.102041274	-0.050826512	0.0074955747	-0.009518603	-0.063982345	0.00872291	0.14187552	0.0437108	-0.15364228	0.04914055	-0.27247518	-0.12566967	0.054869972	0.043973695	0.0075389813
0.12899293	0.057993993	-0.1312209	0.051195316	-0.11326388	-0.035346992	0.049478002	0.030909108	0.13648362	-0.056645047	-0.07614264	0.26898232	-0.073091164	-0.083351	-0.07671546	-0.21511607
0.11061867	0.103373796	0.011030058	-0.14301924	0.04596562	-0.07923772	-0.08283716	0.10741483	0.07001907	-0.009152375	0.06851334	-0.1929941	0.073867545	-0.10278451	0.043157026	-0.026127575
